Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63.229.629;b3S;I;2;S5;9;SERRINHA;BA;12/2017;4.522;62;528;957;720;296;17;0;2.580;43;156;297;413;20;0;0;929;11;0;0;0;0;0;192;203;17;318;15;0;0;0;0;350;0;0;0;0;0;0;0;0;199;157;103;0;0;0;0;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1.401.771;b3C;I;2;S4;9;FRANCISCO BELTRAO;PR;12/2017;4.517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;557;41;127;155;45;0;0;926;1.114;0;1.106;1.370;0;0;0;3.590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC;3.419.786;b3S;I;2;S5;9;FLORIANOPOLIS;SC;12/2017;4.505;23;372;1.017;813;83;0;0;2.306;58;146;391;834;174;0;0;1.603;0;69;32;0;0;0;0;101;35;363;8;0;0;0;0;406;0;0;0;0;0;0;0;0;87;2;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO;51.860;n1;C;2;S4;197;PORTO ALEGRE;RS;12/2017;4.495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;556;1.669;2.108;0;0;0;4.495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2.483.330;b3S;I;2;S5;9;TURVO;PR;12/2017;4.359;7;148;415;323;23;0;0;916;1;46;137;251;19;0;0;454;10;0;0;0;0;0;79;90;0;156;6;0;0;0;0;162;0;0;0;0;0;0;0;0;100;207;1.194;351;198;65;0;2.115;1;4;54;102;94;8;0;263;0;0;360;0;0;0;0;360;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SACRAMENTO LTDA. - SICOOB SACRAMENTO;71.154.256;b3S;I;2;S5;9;SACRAMENTO;MG;12/2017;4.306;231;1.613;995;501;61;0;0;3.401;0;6;15;6;0;0;0;26;0;299;126;0;0;0;0;426;50;377;0;0;0;0;0;428;0;0;0;0;0;0;0;0;15;11;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE MAIRI LTDA. – SICOOB COOPEMAR;4.174.720;b3S;I;2;S5;9;MAIRI;BA;12/2017;4.242;33;376;892;889;44;2;0;2.236;0;57;141;205;33;0;0;436;0;452;0;0;0;0;0;452;63;843;104;0;0;0;0;1.010;0;0;0;0;0;0;0;0;99;10;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26.359.745;b3S;I;2;S5;9;IGUATAMA;MG;12/2017;4.166;356;610;657;486;0;0;0;2.109;0;52;118;126;32;0;0;328;0;194;138;0;0;0;0;333;52;797;93;1;0;0;0;943;0;0;0;0;0;0;0;0;18;337;99;0;0;0;0;453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE TERESINA E MICRORREGIÕES DE CAMPO MAIOR, MÉDIO PARNAÍBA, ALTO MÉDIO GURGUEIA, FLORIANO, PICOS E LITORAL PIAUIENSE – SICOOB PIAUÍ;5.477.038;b3S;I;2;S5;9;TERESINA;PI;12/2017;4.130;4;568;1.623;1.032;85;0;0;3.312;0;38;98;314;137;0;0;586;0;148;36;0;0;0;0;184;0;12;0;0;0;0;0;12;0;0;0;0;0;0;0;0;33;4;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869.687;b3S;I;2;S5;9;BOA ESPERANCA;MG;12/2017;4.085;0;29;123;729;0;0;0;881;2;49;68;56;2;0;0;176;0;29;392;0;8;0;0;429;0;1.027;51;0;0;0;0;1.078;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;1.356;152;0;0;0;1.509;0;0;0;0;0;0;0;0;0
BANCO MAXINVEST S.A.;80.271.455;b2;I;2;S4;8;CURITIBA;PR;12/2017;4.067;31;1.895;1.174;617;1;0;0;3.718;0;40;119;162;0;0;0;322;0;0;0;0;0;0;0;0;1;25;3;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66.259.110;b3S;I;2;S5;9;BAMBUI;MG;12/2017;4.035;7;346;884;1.233;1;0;0;2.471;1;43;103;105;0;0;0;252;0;321;23;0;0;0;0;344;27;860;14;0;0;0;0;900;0;0;0;0;0;0;0;0;13;39;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;16;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7.465.539;b3S;I;2;S5;9;WITMARSUM;SC;12/2017;4.031;36;261;891;947;469;46;0;2.650;2;45;151;378;116;3;0;695;0;0;0;0;0;0;61;61;11;471;32;0;0;0;0;514;0;0;0;0;0;0;0;0;3;27;9;14;2;0;0;54;0;1;17;20;19;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42.880.617;b3S;I;2;S5;9;TIROS;MG;12/2017;4.018;0;764;1.540;563;0;0;0;2.868;0;70;179;194;0;0;0;443;0;204;48;0;0;0;0;252;0;435;13;0;0;0;0;449;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3.639.902;b3S;I;2;S5;9;VITORIA;ES;12/2017;4.009;0;238;600;1.289;933;842;0;3.903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;1;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37.255.049;b3S;I;2;S5;9;GOIANIA;GO;12/2017;4.006;0;1.431;1.169;449;0;0;0;3.049;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;66;0;695;1;0;0;0;0;696;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;191;0;0;0;0;191;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86.585.049;b3S;I;2;S5;9;UBERABA;MG;12/2017;3.980;71;595;185;41;0;0;0;893;3;24;73;42;0;0;0;142;0;68;497;1.245;0;0;0;1.810;0;1.106;17;0;0;0;0;1.123;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7.853.842;b3S;I;2;S5;9;OURO;SC;12/2017;3.976;124;697;1.264;896;117;0;0;3.098;10;23;63;93;8;0;0;198;0;26;20;0;0;0;0;46;29;287;71;0;0;0;0;388;0;0;0;0;0;0;0;0;19;24;121;69;14;0;0;247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO – SICOOB COOPERASO;10.175.348;b3S;I;2;S5;9;SOROCABA;SP;12/2017;3.958;32;482;812;775;190;0;0;2.290;0;12;27;39;17;0;0;95;0;17;118;0;0;0;0;135;40;1.338;40;1;0;0;0;1.418;0;0;0;0;0;0;0;0;17;2;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO VIPAL S.A.;9.526.594;b2;I;2;S4;8;PORTO ALEGRE;RS;12/2017;3.935;9;1.329;2.210;386;0;0;0;3.934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE JOÃO PESSOA E LITORAL DA PARAÍBA - SICOOB LITORAL PARAIBANO;23.295.315;b3S;I;2;S5;9;JOAO PESSOA;PB;12/2017;3.900;15;327;839;1.543;7;0;0;2.731;0;21;62;103;0;0;0;186;0;243;126;25;0;0;0;394;81;426;23;0;0;0;0;529;0;0;0;0;0;0;0;0;50;9;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO ESTADO DO ESPÍRITO SANTO LTDA. – UNICRED DO ESPÍRITO SANTO;39.808.449;b3S;I;2;S5;9;VITORIA;ES;12/2017;3.898;20;527;1.165;1.221;301;96;0;3.330;33;47;103;141;29;0;0;353;0;85;96;0;0;0;0;181;0;18;0;0;0;0;0;18;0;0;0;0;0;0;0;0;2;6;8;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14.568.725;b3C;I;2;S4;9;RIO DE JANEIRO;RJ;12/2017;3.860;0;435;1.925;1.500;0;0;0;3.860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CAPITAL S.A.;15.173.776;b1;I;2;S4;8;SALVADOR;BA;12/2017;3.657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;341;92;0;0;0;0;433;34;1.126;41;0;0;0;0;1.201;0;0;0;0;0;0;0;0;15;817;1.025;166;0;0;0;2.023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7.714.057;b3S;I;2;S5;9;PORTO ALEGRE;RS;12/2017;3.540;47;369;814;610;0;0;0;1.840;0;83;224;442;136;0;0;884;0;188;408;0;0;0;0;596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;36;82;62;32;0;0;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA. - SICOOB CREDIGRANDE;25.626.490;b3S;I;2;S5;9;LAVRAS;MG;12/2017;3.439;67;151;507;193;0;0;0;918;0;39;111;236;0;0;0;387;0;176;521;7;0;0;0;704;13;780;17;0;0;0;0;810;0;0;0;0;0;0;0;0;612;8;0;0;0;0;0;620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7.925.729;b3S;I;2;S5;9;GRANDES RIOS;PR;12/2017;3.428;8;11;24;60;21;0;0;123;3;10;3;0;0;0;0;16;0;0;0;0;0;0;83;83;19;447;5;0;0;0;0;470;0;0;0;0;0;0;0;0;31;321;828;1.465;27;0;0;2.672;0;4;19;27;13;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS E CORRETORES DE SEGUROS DA GRANDE BELO HORIZONTE LTDA. - SICOOB CREDITABIL;2.217.068;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2017;3.402;29;656;776;982;187;0;0;2.630;0;0;0;0;0;0;0;0;0;317;2;0;0;0;0;319;0;402;1;0;0;0;0;403;0;0;0;0;0;0;0;0;34;16;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11.285.104;n1;I;2;S4;14;FLORIANOPOLIS;SC;12/2017;3.399;545;136;172;290;271;0;0;1.413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289;1.561;135;0;0;0;0;1.985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5.410.056;b3S;I;2;S5;9;JAGUARUNA;SC;12/2017;3.325;18;330;860;800;220;0;0;2.229;4;43;106;209;30;0;0;392;2;1;0;0;0;0;38;41;4;419;19;0;0;0;0;442;0;0;0;0;0;0;0;0;10;45;52;78;0;0;0;185;5;2;19;9;1;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3.921.543;b3S;I;2;S5;9;SANTALUZ;BA;12/2017;3.250;49;299;430;423;119;18;0;1.337;12;163;318;347;54;0;0;894;9;0;0;0;0;0;90;99;2;528;22;0;0;0;0;553;0;0;0;0;0;0;0;0;17;252;99;0;0;0;0;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5.241.145;b3S;I;2;S5;9;GETULIO VARGAS;RS;12/2017;3.245;69;213;557;900;325;2;0;2.065;5;56;149;370;81;0;0;662;6;0;0;0;0;0;35;41;4;146;11;0;0;0;0;160;0;0;0;0;0;0;0;0;7;25;140;120;19;0;0;311;1;1;1;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71.069.587;b3S;I;2;S5;9;DORES DO INDAIA;MG;12/2017;3.194;2;142;891;401;27;0;0;1.463;3;29;99;131;21;0;0;282;0;9;889;9;0;0;0;907;2;507;9;0;0;0;0;518;0;0;0;0;0;0;0;0;19;3;1;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71.009.237;b3S;I;2;S5;9;GUAPE;MG;12/2017;3.170;13;379;820;863;266;0;0;2.341;0;9;25;69;15;0;0;119;0;135;190;3;0;0;0;328;0;292;22;0;0;0;0;314;0;0;0;0;0;0;0;0;43;2;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;23;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LENÇÓIS PAULISTA - SICOOB CRED-ACILPA;9.004.796;b3S;I;2;S5;9;LENCOIS PAULISTA;SP;12/2017;3.119;52;518;976;361;0;0;0;1.908;0;0;0;0;0;0;0;0;0;132;215;0;0;0;0;347;1;843;13;0;0;0;0;856;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19.875.244;b3S;I;2;S5;9;TIMOTEO;MG;12/2017;3.071;18;353;811;785;242;0;0;2.210;0;49;137;394;3;0;0;583;0;9;107;0;0;0;0;116;0;123;35;0;0;0;0;158;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA REGIÃO SUDESTE DE MINAS GERAIS - CRESOL SUDESTE DE MINAS;8.624.548;b3S;I;2;S5;9;FERVEDOURO;MG;12/2017;3.053;28;48;130;291;100;0;0;598;0;11;35;87;50;0;0;184;4;0;0;0;0;0;55;59;12;145;16;0;0;0;0;173;0;0;0;0;0;0;0;0;67;186;485;552;160;0;0;1.450;0;5;33;56;52;1;0;147;0;155;287;0;0;0;0;442;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO DO RIO GRANDE DO SUL - SICOOB JUSTIÇA;3.453.295;b3S;I;2;S5;9;PORTO ALEGRE;RS;12/2017;2.980;8;334;693;635;126;129;0;1.925;0;58;152;465;184;0;0;859;0;44;8;0;0;0;0;52;0;111;32;0;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO;30.949.267;b3S;I;2;S5;9;VILA VELHA;ES;12/2017;2.976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;59;182;344;857;0;0;0;1.442;0;0;0;0;0;0;0;0;1.459;74;0;0;0;0;0;1.533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5.841.967;b3S;I;2;S5;9;SAPIRANGA;RS;12/2017;2.972;65;173;272;272;111;0;0;893;10;41;126;154;8;0;0;340;12;62;0;0;0;0;0;74;124;1.288;52;0;0;0;0;1.463;0;0;0;0;0;0;0;0;43;53;20;63;23;0;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7.108.146;b3S;I;2;S5;9;CRIXAS;GO;12/2017;2.953;65;458;1.004;748;0;0;0;2.275;0;0;0;0;0;0;0;0;0;167;0;0;0;0;0;167;0;472;23;0;0;0;0;495;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8.488.377;b3S;I;2;S5;9;GUARANI DAS MISSOES;RS;12/2017;2.939;40;204;491;534;203;359;0;1.830;0;6;10;23;2;0;0;41;9;0;0;0;0;0;27;36;4;150;10;0;0;0;0;164;0;0;0;0;0;0;0;0;7;366;477;15;0;0;0;866;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ARATIBA-CRESOL ARATIBA;4.565.791;b3S;I;2;S5;9;ARATIBA;RS;12/2017;2.884;103;411;567;695;267;2;0;2.046;16;10;30;19;0;0;0;75;13;0;0;0;0;0;46;59;27;600;52;0;0;0;0;678;0;0;0;0;0;0;0;0;7;8;6;2;0;0;0;23;1;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE - SERVICOOP;3.973.814;b3S;I;2;S5;9;PORTO ALEGRE;RS;12/2017;2.828;67;509;559;308;57;0;0;1.500;0;0;0;0;0;0;0;0;0;14;138;0;0;0;0;152;0;1.147;29;0;0;0;0;1.176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. – SICOOB CREDISALES;1.374.196;b3S;I;2;S5;9;SAO FRANCISCO DE SALES;MG;12/2017;2.799;30;79;1.921;322;10;0;0;2.363;0;0;0;0;0;0;0;0;0;54;1;0;0;0;0;55;23;288;0;0;0;0;0;311;0;0;0;0;0;0;0;0;33;16;5;15;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS;8.143.326;b3S;I;2;S5;9;SAO LUIS;MA;12/2017;2.771;41;407;851;284;0;0;0;1.584;0;89;232;275;20;0;0;616;0;298;166;0;0;0;0;464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;100;0;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4.281.182;b3S;I;2;S5;9;CHAPECO;SC;12/2017;2.746;2;209;608;473;87;0;0;1.378;12;72;189;348;56;0;0;677;0;0;0;0;0;0;30;30;94;266;12;0;0;0;0;373;0;0;0;0;0;0;0;0;6;22;197;25;0;0;0;250;0;2;9;16;12;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5.222.094;b3S;I;2;S5;9;PIRACANJUBA;GO;12/2017;2.701;4;420;900;968;0;21;0;2.312;0;0;0;0;0;0;0;0;0;62;36;21;0;0;0;119;0;219;3;0;0;0;0;222;0;0;0;0;0;0;0;0;3;20;24;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3.528.402;b3S;I;2;S5;9;RIO BRANCO;AC;12/2017;2.698;251;456;833;346;0;0;0;1.886;0;0;0;0;0;0;0;0;0;648;124;0;0;0;0;772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
