Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BB;49.906;b1;C;1;;199;BRASILIA;DF;06/2015;390.069.877;1.353.184;13.229.259;24.137.039;28.248.959;13.334.914;3.028.740;120.429;83.452.523;52.352;1.335.907;3.771.535;12.789.812;15.051.059;19.142.487;5.034.483;57.177.634;226.828;3.072.288;823.810;3.803;0;0;7.282;4.134.011;597.160;8.932.434;1.819.730;191.605;248.548;609.274;226.471;12.625.222;150.583;6.187.988;10.317.466;188.539;17.695;997;0;16.863.268;688.946;3.734.704;8.549.940;11.578.184;12.828.522;9.103.240;90.727;46.574.263;549.258;7.564.376;18.241.548;25.069.947;11.939.766;17.542.620;8.723.897;89.631.413;99.046;3.788.379;6.926.636;2.051.838;1.201.055;2.117.656;15.849;16.200.458;5.132;171.134;1.286.530;3.360.546;517.047;25.870;0;5.366.259;58.044.825
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE BOA VISTA-CRESOL BOA VISTA;4.929.712;b3S;I;2;;9;SAO LOURENCO DO SUL;RS;06/2015;2.660;52;291;323;742;378;375;0;2.161;2;31;94;219;101;0;0;447;0;0;0;0;0;0;7;7;4;2;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;11;1;0;10;9;7;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17.343.510;b3S;I;2;;9;FREDERICO WESTPHALEN;RS;06/2015;2.659;32;316;573;331;28;0;0;1.279;8;38;104;215;34;0;0;399;3;0;0;0;0;0;77;80;4;232;25;0;0;0;0;262;0;0;0;0;0;0;0;0;3;34;92;331;173;0;0;634;1;1;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869.687;b3S;I;2;;9;BOA ESPERANCA;MG;06/2015;2.651;2;168;243;90;0;0;0;503;0;29;62;120;17;0;0;227;0;143;65;0;0;0;0;208;0;630;17;0;0;0;0;647;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;31;0;0;5;10;0;0;0;15;0;108;451;302;159;0;0;1.019;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, MINISTÉRIO PÚBLICO E ENSINO SUPERIOR - SICOOB JUDICIÁRIO;37.076.205;b3S;I;2;;9;BRASILIA;DF;06/2015;2.635;62;340;762;749;565;0;0;2.478;0;1;4;15;7;0;0;28;0;69;5;0;0;0;0;74;0;20;0;0;0;0;0;20;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86.476.199;b3S;I;2;;9;SAO VICENTE DE MINAS;MG;06/2015;2.614;1;70;64;106;0;0;0;242;0;0;0;0;0;0;0;0;0;168;0;0;0;0;0;168;18;627;40;0;0;0;0;685;0;0;0;0;0;0;0;0;75;299;482;407;203;0;0;1.466;0;0;0;0;0;0;0;0;0;0;32;21;0;0;0;53;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1.609.345;b3S;I;2;;9;CAMPINA VERDE;MG;06/2015;2.607;16;182;305;423;30;0;0;956;2;38;119;245;143;0;0;547;0;170;12;0;0;0;0;183;0;800;27;0;0;0;0;827;0;0;0;0;0;0;0;0;14;9;9;12;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8.387.258;b3S;I;2;;9;SCHROEDER;SC;06/2015;2.553;11;66;133;169;16;0;0;394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;168;5;213;0;0;0;0;0;217;0;0;0;0;0;0;0;0;10;240;470;777;111;0;0;1.608;0;0;0;0;0;0;0;0;3;10;42;105;5;0;0;166;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DENTISTAS E DEMAIS PROFISSIONAIS DA SAÚDE DE SÃO CARLOS - SICREDI SÃO CARLOS SP;4.853.988;b3S;I;2;;9;SAO CARLOS;SP;06/2015;2.543;15;105;238;359;15;0;0;732;2;59;147;217;53;0;0;477;209;406;0;0;0;0;0;615;0;300;43;0;0;0;0;342;0;0;0;0;0;0;0;0;21;70;86;143;31;0;26;376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LENÇÓIS PAULISTA - SICOOB CRED-ACILPA;9.004.796;b3S;I;2;;9;LENCOIS PAULISTA;SP;06/2015;2.538;7;348;671;236;9;0;0;1.270;0;0;0;0;0;0;0;0;0;92;218;0;0;0;0;310;6;820;21;0;0;0;0;846;0;0;0;0;0;0;0;0;6;94;10;0;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71.009.237;b3S;I;2;;9;GUAPE;MG;06/2015;2.505;61;109;269;59;0;0;0;497;0;38;114;170;0;0;0;322;0;100;283;0;0;0;0;383;1;541;50;0;0;0;0;592;0;0;0;0;0;0;0;0;92;110;401;46;0;0;0;648;0;0;0;0;0;0;0;0;0;31;31;0;0;0;0;62;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1.374.196;b3S;I;2;;9;SAO FRANCISCO DE SALES;MG;06/2015;2.475;0;74;18;0;0;0;0;91;0;19;31;72;0;0;0;122;0;259;35;0;0;0;0;294;2;1.158;13;0;0;0;0;1.173;0;0;0;0;0;0;0;0;53;645;91;6;0;0;0;795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4.379.829;n1;I;2;;14;CURITIBA;PR;06/2015;2.410;19;449;1.245;681;0;0;0;2.395;2;11;2;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3.848.103;n1;I;1;;30;NATAL;RN;06/2015;2.389;0;0;0;0;0;0;0;0;30;56;118;186;73;0;0;464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;154;397;793;423;135;0;1.925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DA NOVA ALTA PAULISTA - SICREDI NOVA ALTA PAULISTA SP;11.094.093;b3S;I;2;;9;DRACENA;SP;06/2015;2.383;1;184;332;88;3;0;0;609;0;18;44;41;0;0;0;103;124;522;192;0;0;0;0;838;1;207;11;0;0;0;0;219;0;0;0;0;0;0;0;0;16;78;172;236;66;42;6;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8.030.602;b3S;I;2;;9;SAO PAULO;SP;06/2015;2.382;51;424;1.072;646;48;0;0;2.242;0;0;0;0;0;0;0;0;0;89;46;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL;3.485.130;b3S;I;2;;9;SANTA ROSA DE LIMA;SC;06/2015;2.348;47;161;467;552;67;0;0;1.293;4;65;183;386;64;0;0;702;1;0;0;0;0;0;53;54;4;150;6;0;0;0;0;160;0;0;0;0;0;0;0;0;8;20;25;42;0;0;1;96;1;6;13;16;8;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3.639.902;b3S;I;2;;9;VITORIA;ES;06/2015;2.343;91;191;562;1.482;0;0;0;2.326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71.207.740;b3S;I;2;;9;IRAI DE MINAS;MG;06/2015;2.338;0;52;1.021;144;0;0;0;1.217;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.106;0;0;0;0;1.106;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3.575.699;b3S;I;2;;9;RIBEIRAO PRETO;SP;06/2015;2.312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;38;0;0;0;0;0;56;0;281;0;0;0;0;0;281;0;0;0;0;0;0;0;0;112;1.862;0;0;0;0;0;1.974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS MICRO E PEQUENOS EMPRESÁRIOS E MICROEMPREENDEDORES DO GRANDE ABC- SICOOB CREDIACISA;7.946.216;b3S;I;2;;9;SANTO ANDRE;SP;06/2015;2.298;3;953;358;483;0;0;0;1.797;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;95;5;330;65;0;0;0;0;401;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2.448.839;b3S;I;2;;9;RIO RUFINO;SC;06/2015;2.298;5;226;256;248;20;14;0;769;0;58;163;400;98;0;0;721;0;82;25;15;0;0;0;122;11;658;17;0;0;0;0;685;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE FRANCISCO BELTRÃO-PR E REGIÃO, UNIPRIME FRANCISCO BELTRÃO;2.412.022;b3S;I;2;;9;FRANCISCO BELTRAO;PR;06/2015;2.286;0;155;424;799;337;0;0;1.716;1;37;107;186;79;65;0;475;0;29;11;0;0;0;0;40;0;38;7;0;0;0;0;44;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;1;2;4;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO - UNIPRIME OESTE PAULISTA;74.220.948;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;06/2015;2.267;0;49;106;35;0;0;0;190;0;218;506;614;237;268;0;1.843;0;206;8;0;0;0;0;214;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.;3.844.699;b3S;I;2;;9;VITORIA;ES;06/2015;2.263;0;0;0;0;0;0;0;0;292;350;992;628;0;0;0;2.263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3.149.086;b3S;I;2;;9;VOTUPORANGA;SP;06/2015;2.230;20;362;660;434;229;33;0;1.739;0;0;0;0;0;0;0;0;0;190;0;0;0;0;0;190;0;265;11;0;0;0;0;276;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SECURITARIOS, DOS CORRETORES DE SEGUROS E DE CAPITALIZACAO DO RIO DE JANEIRO LTDA.;3.930.587;b3S;I;2;;9;RIO DE JANEIRO;RJ;06/2015;2.182;7;189;391;282;0;0;0;869;0;3;6;19;0;0;0;28;0;234;943;8;0;0;0;1.184;0;70;2;0;0;0;0;73;0;0;0;0;0;0;0;0;0;19;8;1;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO;2.698.001;b3S;I;2;;9;FRANCISCO BELTRAO;PR;06/2015;2.166;25;110;91;133;85;1;0;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;50;49;9;0;0;0;0;108;0;0;0;0;0;0;0;0;24;177;145;1.069;131;0;0;1.548;0;0;0;0;0;0;0;0;4;1;15;32;8;0;0;59;0;0;0;0;0;0;0;0;0
BONCRED;51.389;n1;C;2;;197;NOVO HAMBURGO;RS;06/2015;2.157;0;0;0;0;0;0;0;0;0;461;1.017;679;0;0;0;2.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41.683.228;b3S;I;2;;9;SAO GONCALO DO PARA;MG;06/2015;2.128;0;208;619;555;11;0;0;1.392;0;27;78;136;13;0;0;254;0;41;15;0;0;0;0;56;1;291;0;0;0;0;0;293;0;0;0;0;0;0;0;0;15;39;63;17;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DE MATO GROSSO - SICOOB CREDIJUD;3.326.437;b3S;I;2;;9;CUIABA;MT;06/2015;2.098;0;110;309;555;248;0;0;1.222;0;0;0;0;0;0;0;0;0;346;0;0;0;0;0;346;1;3;4;1;0;0;0;9;0;0;0;0;0;0;0;0;313;208;0;0;0;0;0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SAO VALENTIM-CRESOL SAO VALENTIM;3.015.152;b3S;I;2;;9;SAO VALENTIM;RS;06/2015;2.089;47;347;502;548;76;11;0;1.532;0;27;84;144;0;0;0;256;0;0;0;0;0;0;44;44;7;230;12;0;0;0;0;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FORMOSA DO SUL-CRESOL FORMOSA;5.269.976;b3S;I;2;;9;FORMOSA DO SUL;SC;06/2015;2.066;210;164;518;420;182;261;0;1.755;0;26;77;170;4;0;0;277;0;0;0;0;0;0;15;15;0;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;4;1;4;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5.410.056;b3S;I;2;;9;JAGUARUNA;SC;06/2015;2.012;29;279;449;404;68;4;0;1.232;2;21;53;57;1;0;0;133;0;0;0;0;0;0;90;90;4;258;6;0;0;0;0;269;0;0;0;0;0;0;0;0;5;13;30;78;77;0;2;205;2;8;19;38;16;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS TRANSPORTADORES RODOVIÁRIOS E DE LOGÍSTICA DO RIO GRANDE DO SUL - TRANSULCRED;19.535.009;b3S;I;2;;9;BENTO GONCALVES;RS;06/2015;1.993;44;435;650;209;0;0;0;1.338;0;36;97;88;3;0;0;223;0;75;45;0;0;0;0;120;0;84;38;0;0;0;0;121;0;0;0;0;0;0;0;0;1;23;53;89;24;0;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4.525.997;b3S;I;2;;9;CAXIAS DO SUL;RS;06/2015;1.945;9;79;228;382;73;0;0;772;15;61;160;283;45;0;0;564;7;172;0;0;0;0;0;178;3;294;89;0;0;0;0;386;0;0;0;0;0;0;0;0;0;32;7;0;0;0;7;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4.261.151;b3S;I;2;;9;DONA EMMA;SC;06/2015;1.900;16;170;410;511;103;12;0;1.223;0;18;48;131;105;54;0;356;0;0;0;0;0;0;46;46;0;122;1;0;0;0;0;123;0;0;0;0;0;0;0;0;1;20;48;54;0;0;0;123;3;0;8;15;3;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ARATIBA-CRESOL ARATIBA;4.565.791;b3S;I;2;;9;ARATIBA;RS;06/2015;1.861;145;269;539;391;22;2;0;1.367;0;10;30;59;9;0;0;109;0;0;0;0;0;0;119;119;25;171;12;0;0;0;0;207;0;0;0;0;0;0;0;0;41;4;0;0;0;0;1;45;0;3;2;5;4;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7.946.451;b3S;I;2;;9;TANGARA;SC;06/2015;1.827;361;73;337;195;50;56;0;1.071;10;34;90;160;0;0;0;294;3;0;0;0;0;0;81;83;2;184;10;0;0;0;0;196;0;0;0;0;0;0;0;0;12;57;2;8;11;0;0;90;0;7;21;43;22;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3.329.154;b3S;I;2;;9;BRASILIA;DF;06/2015;1.805;0;487;582;588;54;0;0;1.712;6;7;14;31;0;0;0;59;0;5;0;0;0;0;0;5;0;29;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO MÉDIO VALE - CRESOL MÉDIO VALE;7.522.059;b3S;I;2;;9;BLUMENAU;SC;06/2015;1.793;38;29;74;176;33;1;0;351;0;0;0;0;0;0;0;0;23;0;0;0;0;0;39;62;25;35;0;0;0;0;0;59;0;0;0;0;0;0;0;0;142;100;244;445;263;46;1;1.241;0;0;0;0;0;0;0;0;1;7;17;48;8;0;0;81;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3.921.543;b3S;I;2;;9;SANTALUZ;BA;06/2015;1.769;40;204;371;276;54;19;0;964;0;50;108;52;18;8;0;236;8;0;0;0;0;0;111;119;10;237;5;0;0;0;0;252;0;0;0;0;0;0;0;0;33;141;25;0;0;0;0;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71.069.587;b3S;I;2;;9;DORES DO INDAIA;MG;06/2015;1.765;1;70;218;91;0;0;0;380;0;29;23;33;7;0;0;92;0;453;0;0;0;0;0;453;0;533;37;0;0;0;0;571;0;0;0;0;0;0;0;0;8;17;18;11;0;0;0;54;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;215;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAXIM-CRESOL XAXIM;3.965.737;b3S;I;2;;9;XAXIM;SC;06/2015;1.761;0;23;62;101;42;1;0;229;0;0;0;0;0;0;0;0;12;1;0;0;0;0;61;74;0;284;9;0;0;0;0;293;0;0;0;0;0;0;0;0;41;139;459;287;9;0;0;937;0;0;0;0;0;0;0;0;1;16;44;118;48;0;0;228;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CRUZ MACHADO - CRESOL CRUZ MACHADO;5.277.312;b3S;I;2;;9;CRUZ MACHADO;PR;06/2015;1.747;6;79;185;341;132;0;0;742;0;0;0;0;0;0;0;0;3;0;0;0;0;0;82;85;1;109;6;0;0;0;0;116;0;0;0;0;0;0;0;0;22;146;150;212;41;0;5;576;0;0;0;0;0;0;0;0;14;7;47;107;52;0;0;228;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7.320.890;b3S;I;2;;9;VITOR MEIRELES;SC;06/2015;1.727;28;189;570;390;55;0;0;1.232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;103;92;206;0;0;0;0;0;298;0;0;0;0;0;0;0;0;28;17;0;0;0;0;5;50;1;2;11;18;12;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CAMPO NOVO-CRESOL CAMPO NOVO;4.599.400;b3S;I;2;;9;CAMPO NOVO;RS;06/2015;1.722;91;246;301;192;137;9;0;975;1;9;24;65;0;0;0;99;1;0;0;0;0;0;33;33;8;140;3;0;0;0;0;151;0;0;0;0;0;0;0;0;63;66;87;146;92;0;1;455;0;0;2;4;2;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JSL ARRENDAMENTO MERCANTIL S.A.;1.852.137;n1;I;3;;19;BARUERI;SP;06/2015;1.667;0;0;0;0;0;0;0;0;0;216;595;722;134;0;0;1.667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
