Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2019;526.148.152;2.861.179;5.301.108;13.518.508;22.799.960;10.278.034;4.813.537;7.849;59.580.175;615.905;939.804;1.532.163;1.121.934;98.414;340;9.526;4.318.086;132.257;468.604;859.785;457.443;19.188;67;731;1.938.075;1.360.519;12.952.795;34.632.939;79.501.373;64.055.904;175.174.967;67.454.857;435.133.355;1.473.819;5.979.192;1.926.794;129.226;16.115;15.320;0;9.540.465;156.965;1.339.518;953.038;644.105;197.522;72.950;0;3.364.098;1.574.479;3.539.932;2.797.727;2.279.311;1.090.418;943.123;48.909;12.273.899;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5.040.680;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;03/2019;13.634;0;840;3.310;5.254;2.337;189;0;11.931;1;94;458;914;236;0;0;1.703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8.795.285;b3S;I;2;S5;9;LEME;SP;03/2019;13.505;0;18;50;84;14;0;0;166;82;945;2.268;4.081;2.736;568;0;10.679;12;103;264;585;134;0;0;1.098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;621;0;0;0;0;621;48;422;128;206;89;49;0;942;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA TEREZINHA DO PROGRESSO - CRESOL SANTA TEREZINHA DO PROGRESSO;8.652.872;b3S;I;2;S5;9;SANTA TEREZINHA DO PROGRESSO;SC;03/2019;13.503;0;0;0;0;0;0;0;0;6;35;110;157;35;0;0;341;7;63;183;402;29;0;0;684;0;0;0;0;0;0;0;0;4;28;6;0;0;0;0;38;31;461;2.011;2.552;1.948;1.700;0;8.704;195;573;1.346;1.273;245;64;38;3.736;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68.512.748;b3S;I;2;S5;9;ESMERALDAS;MG;03/2019;13.388;0;8;21;40;28;0;0;97;54;533;1.274;2.110;457;7;0;4.435;7;244;706;1.437;247;0;0;2.642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;510;1.550;1.549;795;0;0;4.407;161;1.446;190;12;0;0;0;1.808;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53.184.438;b3S;I;2;S5;9;JACAREI;SP;03/2019;13.332;126;780;4.116;7.074;913;320;0;13.330;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RHODIA PAULINIA;46.058.731;b3S;I;2;S5;9;PAULINIA;SP;03/2019;13.239;46;1.025;4.221;7.511;436;0;0;13.239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS CIVIS,MILITARES E PENSIONISTAS EM ARARAQUARA E REGIÃO, SERVIDORES E MAGISTRADOS  JUDICIÁRIO FEDERAL NO ESTADO DE SÃO PAULO-SICOOB COOPARA;4.219.215;b3S;I;2;S5;9;ARARAQUARA;SP;03/2019;13.086;241;642;1.435;2.773;2.212;2.519;0;9.822;82;164;351;501;299;560;0;1.956;29;90;231;266;49;0;0;666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;113;51;127;80;173;0;642;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2.335.109;b3S;I;2;S5;9;CATAGUASES;MG;03/2019;13.068;0;0;0;0;0;0;0;0;99;1.308;2.464;3.772;794;64;0;8.501;8;265;718;1.758;369;1;0;3.120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;1.146;30;0;0;0;0;1.448;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA MARIA-CRESOL SANTA MARIA;5.220.232;b3S;I;2;S5;9;SANTA MARIA;RS;03/2019;13.019;0;0;0;0;0;0;0;0;28;47;119;169;56;0;0;420;11;99;239;385;38;0;0;772;0;0;0;0;0;0;0;0;9;106;29;0;0;0;0;144;13;1.394;1.454;1.454;753;646;0;5.715;345;1.119;2.227;1.755;291;56;176;5.968;0
COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR;2.245.493;b3S;I;2;S5;9;SALVADOR;BA;03/2019;13.017;38;611;1.665;3.374;2.358;1.922;0;9.969;16;294;556;510;47;0;0;1.424;0;41;79;87;4;0;0;211;0;0;0;0;0;0;0;0;21;327;86;0;0;0;0;434;0;0;0;0;0;0;0;0;29;319;318;274;32;0;6;979;0
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1.559.914;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;03/2019;12.967;4;94;290;469;149;1;0;1.008;140;909;2.212;3.297;948;81;0;7.586;5;144;326;632;108;0;0;1.214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287;1.951;279;506;107;29;0;3.159;0
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9.343.038;b3S;I;2;S5;9;SOUSA;PB;03/2019;12.956;0;230;666;1.282;461;7;0;2.646;34;792;1.758;2.167;985;0;0;5.737;46;299;811;986;39;0;0;2.182;0;0;0;0;0;0;0;0;17;562;173;0;0;0;0;752;0;0;0;0;0;0;0;0;55;357;240;529;406;23;30;1.639;0
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1.667.766;b3S;I;2;S5;9;NOVA SERRANA;MG;03/2019;12.902;19;73;172;156;3;0;0;424;65;848;2.023;5.057;277;0;0;8.270;0;85;220;107;0;0;0;411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;3.479;200;57;26;0;0;3.797;0
UNIPRIME OESTE PAULISTA - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO;74.220.948;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;03/2019;12.875;0;0;0;0;0;0;0;0;26;1.068;2.624;3.648;1.659;849;0;9.873;0;275;684;870;253;0;0;2.082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;166;745;0;0;0;0;920;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19.875.244;b3S;I;2;S5;9;TIMOTEO;MG;03/2019;12.862;20;596;1.562;2.364;70;1;0;4.612;44;776;1.883;2.404;436;18;0;5.561;25;209;435;645;72;0;0;1.387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;515;487;108;29;0;0;1.303;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1.657.678;b3S;I;2;S5;9;SAO SEBASTIAO DO PARAISO;MG;03/2019;12.644;0;0;0;0;0;0;0;0;140;867;2.098;3.235;1.052;47;0;7.438;19;207;521;714;24;0;0;1.485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;559;1.595;471;883;212;0;0;3.721;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48.718.183;b3S;I;2;S5;9;SAO PAULO;SP;03/2019;12.629;14;1.883;4.042;5.361;506;2;0;11.807;0;0;0;0;0;0;0;0;0;31;86;192;62;0;0;371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303;148;0;0;0;0;0;451;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64.739.121;b3S;I;2;S5;9;SERTAOZINHO;SP;03/2019;12.511;0;0;0;0;0;0;0;0;46;1.253;2.559;4.022;657;330;61;8.928;4;291;762;1.570;653;3;0;3.282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;177;48;28;18;26;0;302;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1.709.266;b3S;I;2;S5;9;TEOFILO OTONI;MG;03/2019;12.358;0;106;188;65;0;0;0;359;85;1.163;2.637;2.966;1.109;688;0;8.648;23;332;792;743;41;0;0;1.931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;742;257;210;91;105;0;1.421;0
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5.463.934;b3S;I;2;S5;9;VOTUPORANGA;SP;03/2019;12.303;0;0;0;0;0;0;0;0;48;576;1.090;1.191;235;111;0;3.250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;525;2.814;3.535;0;0;0;6.874;187;1.838;153;0;0;0;0;2.179;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71.261.184;b3S;I;2;S5;9;CARATINGA;MG;03/2019;12.249;0;0;0;0;0;0;0;0;55;1.050;2.604;3.400;1.005;104;74;8.292;4;300;786;1.266;264;6;0;2.626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;41;33;996;253;9;0;0;0;1.290;0
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE - SICREDI CREDIGRANDE;25.626.490;b3S;I;2;S5;9;LAVRAS;MG;03/2019;12.230;0;1;2;0;0;0;0;3;11;776;1.171;703;64;0;0;2.724;1;103;273;326;35;0;0;738;0;0;0;0;0;0;0;0;44;735;161;4;0;0;0;944;0;938;4.322;0;0;0;0;5.259;26;1.079;1.329;118;2;0;8;2.563;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1.062.439;b3S;I;2;S5;9;RIO VERDE;GO;03/2019;12.079;5;1.186;2.954;4.895;1.376;184;0;10.601;1;848;163;200;28;0;0;1.240;0;15;49;120;24;0;0;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;21;0;0;0;0;31;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42.887.133;b3S;I;2;S5;9;BOM SUCESSO;MG;03/2019;12.010;5;293;778;1.113;66;0;0;2.255;34;1.392;1.780;762;125;0;0;4.092;10;112;299;467;32;0;0;921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;696;3.115;8;0;0;0;3.837;47;515;340;3;0;1;0;905;0
COOPERATIVA DE CRÉDITO RURAL DE ALTEROSA LTDA - SICOOB COOPEROSA;71.437.123;b3S;I;2;S5;9;ALTEROSA;MG;03/2019;12.001;0;0;0;0;0;0;0;0;314;2.027;1.431;911;21;0;0;4.704;10;92;249;374;0;0;0;726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;106;3.525;344;279;101;0;4.459;122;1.106;441;443;0;0;0;2.112;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946.465;b3S;I;2;S5;9;ORLANDIA;SP;03/2019;11.998;2;722;2.516;5.094;3.092;572;0;11.998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54.335.401;b3S;I;2;S5;9;ALUMINIO;SP;03/2019;11.994;18;616;2.576;6.325;1.669;0;0;11.203;157;293;103;186;52;0;0;791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO CECREB;67.087.569;b3S;I;2;S5;9;SAO PAULO;SP;03/2019;11.936;8;241;479;583;62;0;0;1.372;0;5;10.467;0;0;0;0;10.472;10;13;42;24;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0
COOPERATIVA DE CRÉDITO DE PIMENTA LTDA. - SICOOB CREDIPIMENTA;42.934.794;b3S;I;2;S5;9;PIMENTA;MG;03/2019;11.910;1;30;77;84;3;0;0;194;8;326;269;180;3;0;0;786;0;5;16;14;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1.221;4.368;2.799;50;0;0;8.442;167;1.879;321;85;0;0;0;2.452;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERV DA SEC  DE E  DA SEG  PUB  E DA DEFESA SOCIAL DO E DO RN E DOS TRAB  SINDICALIZADOS DA AREA DE SAUDE E AFINS NA REG  MET  DE NATAL - SICOOB POTIGUAR;2.382.755;b3S;I;2;S5;9;NATAL;RN;03/2019;11.786;135;740;1.722;4.509;2.256;192;0;9.554;46;302;716;575;240;3;0;1.882;5;15;34;18;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;201;0;0;0;0;0;278;0
LECCA;51.523;n1;C;2;S4;197;RIO DE JANEIRO;RJ;03/2019;11.720;105;1.298;3.295;2.865;6;0;0;7.569;57;365;3.521;118;0;0;0;4.061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;63;7;0;0;0;0;89;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DA GRANDE VITÓRIA/ES;1.235.921;b3S;I;2;S5;9;VITORIA;ES;03/2019;11.691;680;1.538;3.092;5.282;1.043;2;0;11.636;0;2;3;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;14;28;0;0;0;0;49;0
COOPERATIVA DE CRÉDITO RURAL  E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5.745.533;b3S;I;2;S5;9;ITATIBA DO SUL;RS;03/2019;11.684;0;0;0;0;0;0;0;0;19;127;261;463;117;0;0;987;5;16;52;124;9;0;0;205;0;0;0;0;0;0;0;0;0;18;1;0;0;0;0;19;59;2.204;2.483;1.400;958;1.409;0;8.512;166;452;676;513;100;13;41;1.961;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DE ELEVADORES ATLAS;43.730.498;b3S;I;2;S5;9;SAO PAULO;SP;03/2019;11.679;23;1.117;3.852;6.299;352;0;0;11.642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;36;0
SICREDI PIAUÍ - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ;3.128.973;b3S;I;2;S5;9;TERESINA;PI;03/2019;11.678;4;94;262;229;1;0;0;590;62;1.179;2.806;4.125;311;0;0;8.482;19;153;348;444;44;0;0;1.008;0;0;0;0;0;0;0;0;47;276;70;0;0;0;0;393;0;0;0;0;0;0;0;0;60;579;162;316;80;5;3;1.205;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4.791.645;b3S;I;2;S5;9;SAO PAULO;SP;03/2019;11.474;0;262;709;1.386;712;72;0;3.142;96;723;2.042;3.944;1.497;30;0;8.333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE TERESINA E MICRORREGIÕES DE CAMPO MAIOR, MÉDIO PARNAÍBA, ALTO MÉDIO GURGUEIA, FLORIANO, PICOS E LITORAL PIAUIENSE – SICOOB PIAUÍ;5.477.038;b3S;I;2;S5;9;TERESINA;PI;03/2019;11.459;9;316;1.236;2.557;1.564;1.275;0;6.956;130;318;1.167;679;51;63;0;2.409;3;78;231;502;117;0;0;931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;289;11;34;46;315;274;1.164;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE ESTADO DE FAZENDA DO DISTRITO FEDERAL - SICOOB CREDSEF;3.603.683;b3S;I;2;S5;9;BRASILIA;DF;03/2019;11.423;5;494;1.376;2.967;1.654;977;0;7.472;36;1.286;1.401;905;198;49;0;3.875;1;11;16;37;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;10;0
COOPERATIVA DE CREDITO DOS FORNECEDORES DE CANA E DEMAIS PRODUTORES RURAIS DO CENTRO DO ESTADO DE SAO PAULO - CREDICENTRO;53.776.852;b3S;I;2;S5;9;ARARAQUARA;SP;03/2019;11.280;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3.883;2.564;529;3.293;1.008;0;11.279;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88.325.113;b3S;I;2;S5;9;CANOAS;RS;03/2019;11.254;64;1.264;3.000;5.494;1.208;4;0;11.033;0;115;26;78;2;0;0;221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE MAIRI LTDA. – SICOOB COOPEMAR;4.174.720;b3S;I;2;S5;9;MAIRI;BA;03/2019;11.082;31;572;1.539;2.436;874;714;2;6.168;20;568;1.048;965;95;0;0;2.697;11;107;245;381;14;0;0;758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;1.286;58;0;0;0;0;1.459;0
BRASIL PLURAL;51.839;b1;C;2;S4;199;RIO DE JANEIRO;RJ;03/2019;11.076;0;0;0;0;0;0;0;0;168;477;2.179;7.103;0;0;0;9.927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.150;1.150;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA.;18.310.649;b3S;I;2;S5;9;JOAO MONLEVADE;MG;03/2019;11.070;22;1.003;2.215;4.007;2.191;1.565;0;11.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;9;0;0;0;0;0;68;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE E EMPRESÁRIOS DE GUARULHOS E REGIÃO;2.250.794;b3S;I;2;S5;9;GUARULHOS;SP;03/2019;11.069;0;0;0;0;0;0;0;0;285;1.529;3.155;3.615;823;425;0;9.830;7;57;158;254;1;0;0;477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;614;4;0;0;0;0;762;0
NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;30.680.829;n1;I;3;S4;14;SAO PAULO;SP;03/2019;11.041;0;0;0;0;0;0;0;0;4;3.280;5.923;1.834;0;0;0;11.041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7.440.317;b3S;I;2;S5;9;SALVADOR;BA;03/2019;10.883;3;50;113;81;4;0;0;251;138;1.407;3.196;2.627;36;0;0;7.404;28;204;519;802;93;0;0;1.645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;1.195;187;0;0;0;0;1.583;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MINERACÃO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE;4.998.845;b3S;I;2;S5;9;ORIXIMINA;PA;03/2019;10.847;7;854;3.567;4.783;1.370;1;0;10.582;0;20;41;110;94;0;0;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO;4.831.810;b3S;I;2;S5;9;PINHAO;PR;03/2019;10.796;1;606;1.466;3.435;2.191;491;0;8.189;22;330;758;1.250;122;18;0;2.501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;23;33;4;0;40;0;106;0
CREBEL - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DAS EMPRESAS BELGO BEKAERT - CREBEL LTDA.;23.241.540;b3S;I;2;S5;9;CONTAGEM;MG;03/2019;10.669;2;831;3.320;5.447;1.068;0;0;10.669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE;5.460.750;b3S;I;2;S5;9;PORTO ALEGRE;RS;03/2019;10.668;174;1.440;2.947;4.446;788;0;0;9.796;2;407;291;166;6;0;0;872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DAS REGIÕES NORTE E NORDESTE DO PARÁ - SICOOB UNIDAS;1.042.487;b3S;I;2;S5;9;BELEM;PA;03/2019;10.554;37;474;1.435;2.510;1.038;74;0;5.568;225;581;1.178;1.259;261;185;0;3.690;3;53;139;272;44;0;0;510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;508;5;3;0;0;0;785;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1.667.352;b3S;I;2;S5;9;PIRAPORA;MG;03/2019;10.540;48;827;1.990;2.501;275;241;0;5.882;91;189;527;470;145;24;0;1.446;25;158;378;481;31;1;0;1.075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586;78;700;0;0;0;1.364;32;571;170;0;0;0;0;773;0
