Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;12/2016;502.271.739;1.826.243;5.845.927;14.907.972;24.512.654;11.377.776;5.437.883;368;63.908.824;1.163.968;1.216.975;2.153.549;1.569.114;14.150;0;6.155;6.123.912;444.035;1.558.766;3.628.731;4.548.446;426.320;365;1.001;10.607.666;1.584.562;12.140.230;32.346.079;73.821.730;58.529.215;155.069.007;57.649.207;391.140.031;1.980.091;5.929.143;1.692.516;147.415;12;0;0;9.749.178;221.025;312.908;1.905.524;824.124;459.838;175.712;0;3.899.131;2.438.888;4.040.011;3.720.932;3.608.445;1.452.363;1.494.582;87.777;16.842.998;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5.040.680;b3S;I;2;;9;RIO DE JANEIRO;RJ;12/2016;12.893;0;1.276;2.975;5.774;1.156;8;0;11.189;0;209;474;882;139;0;0;1.704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67.341.487;b3S;I;2;;9;MONTE MOR;SP;12/2016;12.764;0;1.182;2.872;6.449;1.973;0;0;12.476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;20;0;0;265;287;0
LECCA;51.523;n1;C;2;;197;RIO DE JANEIRO;RJ;12/2016;12.742;368;926;1.932;1.891;823;11;0;5.951;9;785;4.186;1.811;0;0;0;6.791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42.887.133;b3S;I;2;;9;BOM SUCESSO;MG;12/2016;12.605;1;109;284;496;38;0;0;927;140;546;1.442;1.019;96;0;0;3.244;25;276;606;684;25;0;0;1.616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;923;4.734;144;0;0;0;5.912;18;674;208;4;0;0;0;905;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IPUMIRIM - CRESOL IPUMIRIM;5.427.501;b3S;I;2;;9;IPUMIRIM;SC;12/2016;12.577;0;0;0;0;0;0;0;0;1;40;119;239;24;0;0;423;1;41;105;170;9;0;0;326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;1.067;1.892;2.333;1.727;1.256;0;8.326;78;522;910;1.407;341;197;48;3.502;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;12/2016;12.564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;1.500;2.885;2.529;30;0;0;7.305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;1.200;2.582;1.161;0;0;0;5.259;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO EXTREMO NORTE DO ESPÍRITO SANTO   CRESOL EXTREMO NORTE ES;7.642.803;b3S;I;2;;9;NOVA VENECIA;ES;12/2016;12.560;0;0;0;0;0;0;0;0;231;336;754;853;409;3;0;2.587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;1;89;124;576;1.709;1.865;2.001;3.356;0;9.631;79;68;9;6;0;0;90;253;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3.881.423;n1;I;2;;14;ARARUAMA;RJ;12/2016;12.443;63;429;459;628;195;0;0;1.774;151;1.034;3.886;2.541;716;844;0;9.171;0;0;0;0;0;0;0;0;0;27;63;150;132;406;0;779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460;57;65;33;103;0;719;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ESTRADA DE FERRO - CRESOL ESTRADA DE FERRO;4.490.531;b3S;I;2;;9;ORIZONA;GO;12/2016;12.390;0;0;0;0;0;0;0;0;71;985;1.723;661;81;0;0;3.521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;994;3.366;1.477;1.070;1.578;0;8.508;16;185;33;0;0;0;127;361;0
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3.848.103;n1;I;1;;30;NATAL;RN;12/2016;12.298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;108;309;551;105;0;0;1.074;714;3.679;6.130;413;287;0;0;11.224;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2.833.202;b3S;I;2;;9;VITORIA DA CONQUISTA;BA;12/2016;12.278;0;0;0;0;0;0;0;0;100;1.530;3.228;4.068;1.895;2;0;10.822;19;184;443;481;32;0;0;1.160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;212;52;0;0;0;0;296;0
VALOR - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7.799.277;n1;I;2;;10;SAO PAULO;SP;12/2016;12.157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.431;4.309;3.320;96;1;0;0;12.157;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54.335.401;b3S;I;2;;9;ALUMINIO;SP;12/2016;12.146;37;1.700;4.645;5.106;0;0;0;11.488;50;328;155;126;0;0;0;658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO;2.024.442;b3S;I;2;;9;GUAIRA;SP;12/2016;12.123;8;2.153;3.654;5.127;1.042;1;0;11.984;0;0;0;0;0;0;0;0;0;9;24;73;33;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA   SICOOB COOPERCRET;2.275.781;b3S;I;2;;9;JOAO PESSOA;PB;12/2016;12.039;20;860;2.106;4.254;1.995;1.579;0;10.814;19;157;263;389;57;8;0;893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;241;66;0;0;0;0;332;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE VITÓRIA DA CONQUISTA LTDA. - SICOOB CREDCOOP;2.528.151;b3S;I;2;;9;VITORIA DA CONQUISTA;BA;12/2016;12.016;51;938;2.225;4.965;2.295;340;0;10.815;5;25;49;38;5;4;0;125;2;106;315;503;64;0;0;990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;73;0;0;0;0;0;86;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88.325.113;b3S;I;2;;9;CANOAS;RS;12/2016;11.823;122;1.366;3.157;5.651;1.318;0;0;11.615;3;189;17;0;0;0;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME OESTE PAULISTA - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO;74.220.948;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;12/2016;11.786;0;11;15;0;0;0;0;26;25;961;2.445;3.274;1.230;734;0;8.670;0;262;679;984;50;0;0;1.975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;985;90;37;0;0;0;1.115;0
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5.597.773;b3S;I;2;;9;NOVA BRASILANDIA;RO;12/2016;11.745;0;0;0;0;0;0;0;0;171;3.047;1.313;495;15;0;0;5.042;9;99;215;138;1;0;0;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;987;3.299;0;0;0;0;4.318;134;1.442;335;7;6;0;0;1.923;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53.184.438;b3S;I;2;;9;JACAREI;SP;12/2016;11.736;0;1.821;2.760;5.475;1.421;237;0;11.713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3;0;0;0;0;0;24;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71.378.426;b3S;I;2;;9;ARAXA;MG;12/2016;11.688;0;0;0;0;0;0;0;0;25;1.276;2.185;1.863;51;29;0;5.429;19;523;1.467;3.033;468;0;0;5.510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;300;185;256;7;0;0;749;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71.336.432;b3S;I;2;;9;UBERABA;MG;12/2016;11.588;18;598;1.245;2.450;752;1;0;5.064;22;956;1.372;2.370;16;0;0;4.736;0;71;176;419;125;0;0;791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;930;28;0;0;0;0;997;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1.709.266;b3S;I;2;;9;TEOFILO OTONI;MG;12/2016;11.525;0;82;148;109;0;0;0;339;68;961;1.914;2.384;791;502;0;6.619;24;517;1.239;1.719;201;0;0;3.701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;517;321;0;0;0;0;866;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREI ROGÉRIO - CRESOL FREI ROGÉRIO;6.890.201;b3S;I;2;;9;FREI ROGERIO;SC;12/2016;11.493;0;0;0;0;0;0;0;0;7;40;86;134;10;0;0;277;14;66;179;272;51;0;0;581;0;0;0;0;0;0;0;0;49;1;0;0;0;0;2;53;58;931;1.543;1.449;803;460;0;5.245;219;1.754;1.769;900;255;266;174;5.337;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7.215.632;b3S;I;2;;9;APIUNA;SC;12/2016;11.479;0;0;0;0;0;0;0;0;3;41;182;268;35;3;0;531;8;65;194;381;70;1;0;718;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;9;45;572;2.528;1.766;913;295;0;6.119;39;725;1.635;1.127;217;304;53;4.101;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4.791.645;b3S;I;2;;9;SAO PAULO;SP;12/2016;11.344;0;0;0;0;0;0;0;0;0;995;2.664;5.204;2.463;18;0;11.344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO CECREB;67.087.569;b3S;I;2;;9;SAO PAULO;SP;12/2016;11.175;13;386;791;763;68;0;0;2.020;4;3.216;4.367;767;0;0;0;8.354;8;77;205;449;63;0;0;801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DE ELEVADORES ATLAS;43.730.498;b3S;I;2;;9;SAO PAULO;SP;12/2016;11.145;51;1.440;3.341;6.029;280;0;0;11.141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39.808.449;b3S;I;2;;9;VITORIA;ES;12/2016;11.116;0;0;0;0;0;0;0;0;46;1.437;2.804;2.889;430;47;0;7.653;3;395;957;969;91;0;0;2.414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;410;619;16;0;0;0;1.048;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MINERACÃO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE;4.998.845;b3S;I;2;;9;ORIXIMINA;PA;12/2016;11.103;1;1.488;3.688;4.699;1.073;3;0;10.952;0;20;20;60;51;1;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR;2.245.493;b3S;I;2;;9;SALVADOR;BA;12/2016;11.079;32;572;1.489;2.420;1.324;747;0;6.584;201;665;1.284;1.231;71;0;0;3.451;18;92;177;183;9;0;0;480;0;0;0;0;0;0;0;0;20;223;39;0;0;0;0;282;0;0;0;0;0;0;0;0;11;137;132;0;0;0;0;281;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS EM TRANSPORTES RODOVIÁRIOS DE FRANCISCO BELTRÃO E REGIÃO - RODOCRÉDITO;10.311.218;b3S;I;2;;9;FRANCISCO BELTRAO;PR;12/2016;11.023;0;0;0;0;0;0;0;0;91;969;2.033;1.727;237;5;0;5.061;32;355;839;1.057;58;0;0;2.341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;1.141;1.319;750;67;1;0;3.621;0
COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI;58.022.195;b3S;I;2;;9;LENCOIS PAULISTA;SP;12/2016;10.991;101;2.341;4.336;4.183;0;0;0;10.960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;31;0
ANDBANK;51.949;b1;C;3;;199;SAO PAULO;SP;12/2016;10.970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.970;0;0;0;10.970;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5.745.533;b3S;I;2;;9;ITATIBA DO SUL;RS;12/2016;10.908;0;0;0;0;0;0;0;0;1;67;165;181;11;0;0;426;3;24;52;55;7;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;1.153;3.928;1.249;684;592;0;7.653;61;496;976;656;294;147;59;2.689;0
AGÊNCIA DE FOMENTO E DESENVOLVIMENTO DO ESTADO DO PIAUÍ S.A. PIAUÍ FOMENTO;11.836.226;n1;I;1;;30;TERESINA;PI;12/2016;10.809;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;1.546;3.592;4.828;700;0;0;10.801;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO ITAPERIÚ   CRESOL SÃO JOÃO DO ITAPERIÚ;13.059.232;b3S;I;2;;9;SAO JOAO DO ITAPERIU;SC;12/2016;10.771;0;0;0;0;0;0;0;0;48;288;696;1.081;291;101;0;2.505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;591;2.740;2.129;1.239;1.344;0;8.069;19;129;0;0;0;0;51;198;0
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49.204.605;b3S;I;2;;9;CAJATI;SP;12/2016;10.758;19;1.126;2.770;5.639;949;0;0;10.503;43;139;18;44;10;0;0;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL - SICREDI POL RS;3.000.142;b3S;I;2;;9;PORTO ALEGRE;RS;12/2016;10.724;0;513;1.434;2.731;1.594;1.082;0;7.355;1;359;632;524;107;0;0;1.623;0;10;41;17;0;0;0;67;0;0;0;0;0;0;0;0;8;1.149;259;0;0;0;0;1.415;0;0;0;0;0;0;0;0;11;197;55;0;0;0;1;263;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4.715.685;b3S;I;2;;9;FLORIANOPOLIS;SC;12/2016;10.719;0;0;0;0;0;0;0;0;14;508;1.110;1.202;172;136;0;3.141;11;944;2.393;2.716;307;0;0;6.371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;650;555;2;0;0;0;1.207;0
COOPERATIVA DE CREDITO DOS FORNECEDORES DE CANA E DEMAIS PRODUTORES RURAIS DO CENTRO DO ESTADO DE SAO PAULO - CREDICENTRO;53.776.852;b3S;I;2;;9;ARARAQUARA;SP;12/2016;10.673;0;0;0;0;0;0;0;0;15;22;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;4.413;2.385;539;0;2.480;0;10.636;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64.739.121;b3S;I;2;;9;SERTAOZINHO;SP;12/2016;10.666;0;0;0;0;0;0;0;0;23;1.303;2.120;3.516;574;77;0;7.612;9;224;575;1.458;507;3;0;2.775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;98;58;48;32;39;0;279;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TAKATA-PETRI;47.944.277;b3S;I;2;;9;JUNDIAI;SP;12/2016;10.613;0;2.629;4.667;3.303;15;0;1;10.613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1.062.439;b3S;I;2;;9;RIO VERDE;GO;12/2016;10.597;10;1.009;2.538;4.162;600;0;0;8.319;0;2.048;35;52;16;0;0;2.151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;97;0;0;0;0;127;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS MUNICÍPIOS DA REGIÃO METROPOLITANA DA GRANDE VITÓRIA/ES;1.235.921;b3S;I;2;;9;VITORIA;ES;12/2016;10.589;292;1.539;2.565;5.127;1.025;41;0;10.589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1.601.342;b3S;I;2;;9;GOIANIA;GO;12/2016;10.574;0;0;0;0;0;0;0;0;32;577;594;689;6;0;0;1.899;0;26;79;153;0;0;0;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.387;4.250;1.349;1.403;27;0;0;8.417;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA;57.563.728;b3S;I;2;;9;SANTO ANDRE;SP;12/2016;10.519;4;1.156;2.694;5.258;678;0;0;9.789;20;124;261;267;27;0;0;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;3;0;0;0;0;30;0
COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS CIVIS,MILITARES E PENSIONISTAS EM ARARAQUARA E REGIÃO, SERVIDORES E MAGISTRADOS  JUDICIÁRIO FEDERAL NO ESTADO DE SÃO PAULO-SICOOB COOPARA;4.219.215;b3S;I;2;;9;ARARAQUARA;SP;12/2016;10.495;400;920;2.104;2.969;1.140;1.269;0;8.802;29;92;187;290;68;0;0;667;7;42;113;353;112;0;0;628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;56;49;113;85;29;0;398;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE;44.958.981;b3S;I;2;;9;MORRO AGUDO;SP;12/2016;10.322;0;1.013;2.531;5.370;1.407;0;0;10.322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICREDI PIAUÍ - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ;3.128.973;b3S;I;2;;9;TERESINA;PI;12/2016;10.253;0;86;200;145;0;0;0;432;73;1.295;2.675;2.899;379;58;0;7.380;59;190;477;688;41;0;0;1.456;0;0;0;0;0;0;0;0;9;316;62;0;0;0;0;387;0;0;0;0;0;0;0;0;0;310;265;21;3;0;0;599;0
COOPERATIVA DE CRÉDITO MÚTUO E SERVIÇOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARANÁ;5.097.757;b3S;I;2;;9;CURITIBA;PR;12/2016;10.237;8;126;286;279;5;0;0;705;393;2.230;3.476;2.916;131;0;0;9.146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;128;85;0;0;0;387;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES PORTUARIOS DA GRANDE VITORIA - CREDESTIVA.;3.844.699;b3S;I;2;;9;VITORIA;ES;12/2016;10.119;123;631;2.023;1.232;0;0;0;4.008;17;545;1.742;3.702;6;0;0;6.012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;78;19;0;0;0;0;98;0
COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7.440.317;b3S;I;2;;9;SALVADOR;BA;12/2016;10.099;0;42;100;47;0;0;0;189;183;1.031;2.173;2.761;93;0;0;6.241;3;213;516;703;52;0;0;1.488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;1.720;234;1;0;0;0;2.181;0
