Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;09/2016;498.294.536;2.143.136;5.904.542;14.575.947;23.918.589;10.951.820;5.437.572;210;62.931.817;1.375.037;1.148.633;2.055.930;2.130.232;94.730;0;3;6.804.564;501.644;1.616.753;3.727.788;4.763.696;443.087;295;0;11.053.263;1.952.791;12.044.751;32.182.629;73.376.749;58.078.767;152.988.057;56.244.635;386.868.378;2.162.231;5.606.380;1.528.110;149.786;24;0;0;9.446.531;292.221;535.380;1.477.505;842.765;477.997;191.695;0;3.817.564;3.103.815;4.373.013;3.642.130;3.122.941;1.508.777;1.532.129;89.613;17.372.418;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E MICRORREGIÕES LTDA.;1.720.488;b3S;I;2;;9;GOIANIA;GO;09/2016;12.804;0;1;1;0;0;0;0;2;142;2.480;2.356;4.113;561;0;0;9.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;817;1.008;0;0;0;2.141;35;880;60;30;4;0;0;1.009;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67.341.487;b3S;I;2;;9;MONTE MOR;SP;09/2016;12.760;0;788;3.246;6.393;2.043;1;0;12.471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;20;0;0;267;289;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71.378.426;b3S;I;2;;9;ARAXA;MG;09/2016;12.759;0;0;0;0;0;0;0;0;25;1.528;2.625;1.950;89;32;0;6.248;16;494;1.451;3.132;512;1;0;5.606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;384;193;298;17;0;0;906;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10.453.077;b3S;I;2;;9;POUSO REDONDO;SC;09/2016;12.737;0;0;0;0;0;0;0;0;6;168;443;725;187;13;0;1.542;12;96;243;426;70;0;0;849;0;0;0;0;0;0;0;0;147;8;0;0;0;0;4;159;2;527;2.077;751;436;191;0;3.984;204;1.057;2.504;2.251;81;60;46;6.204;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1.155.801;b3S;I;2;;9;CURITIBANOS;SC;09/2016;12.731;0;0;0;0;0;0;0;0;6;64;181;241;41;0;0;533;24;136;368;606;37;0;0;1.170;0;0;0;0;0;0;0;0;94;0;0;0;0;0;2;96;35;457;2.058;1.527;688;334;0;5.099;1.004;1.882;1.903;863;77;0;104;5.833;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE PORTO VELHO E REGIÃO NORTE DE RONDÔNIA LTDA.;1.664.968;b3S;I;2;;9;PORTO VELHO;RO;09/2016;12.571;0;0;0;0;0;0;0;0;394;1.723;4.056;3.422;45;0;0;9.640;48;244;612;661;57;0;0;1.621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;840;129;136;24;0;0;1.311;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7.509.426;b3S;I;2;;9;XANXERE;SC;09/2016;12.541;0;0;0;0;0;0;0;0;22;52;157;176;0;0;0;408;5;72;198;228;22;0;0;526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;573;1.734;1.843;1.536;1.581;0;7.276;85;809;1.629;1.417;247;74;71;4.331;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IPUMIRIM - CRESOL IPUMIRIM;5.427.501;b3S;I;2;;9;IPUMIRIM;SC;09/2016;12.534;0;0;0;0;0;0;0;0;5;46;121;269;34;2;0;477;0;37;101;172;5;0;0;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;400;2.098;2.352;1.791;1.431;0;8.135;103;485;947;1.503;303;211;55;3.607;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7.946.451;b3S;I;2;;9;TANGARA;SC;09/2016;12.458;0;0;0;0;0;0;0;0;0;48;111;144;33;0;0;335;62;195;486;655;115;0;0;1.513;0;0;0;0;0;0;0;0;126;1;0;0;0;0;2;129;31;454;2.890;1.390;976;411;0;6.152;257;1.051;1.387;1.409;35;0;190;4.329;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1.709.266;b3S;I;2;;9;TEOFILO OTONI;MG;09/2016;12.438;0;50;86;45;0;0;0;181;46;1.078;2.251;2.633;855;519;0;7.381;14;438;1.204;1.921;306;0;0;3.883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;544;442;0;0;0;0;993;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA PARAÍBA   SICOOB COOPERCRET;2.275.781;b3S;I;2;;9;JOAO PESSOA;PB;09/2016;12.222;21;816;2.050;4.386;1.941;1.602;0;10.816;25;208;306;426;57;10;0;1.033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;201;132;0;0;0;0;373;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE E EMPRESÁRIOS DE GUARULHOS E REGIÃO   UNICRED DE GUARULHOS;2.250.794;b3S;I;2;;9;GUARULHOS;SP;09/2016;12.203;0;0;0;0;0;0;0;0;138;1.577;3.274;4.008;1.561;379;0;10.937;2;92;216;149;0;0;0;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;474;285;3;0;0;0;806;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54.335.401;b3S;I;2;;9;ALUMINIO;SP;09/2016;12.096;45;1.671;4.625;5.121;0;0;0;11.462;37;323;150;124;0;0;0;634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE SUL DA BAHIA LTDA.   SICOOB NORTE SUL;2.876.918;b3S;I;2;;9;GANDU;BA;09/2016;12.036;14;34;45;64;24;0;0;181;170;673;1.626;1.346;363;2;0;4.181;65;244;602;915;65;0;0;1.890;0;0;0;0;0;0;0;0;2;3;9;0;0;0;0;14;15;2.625;1.906;206;0;0;0;4.752;89;782;140;8;0;0;0;1.018;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE NOVA ESPERANÇA DO SUDOESTE - CRESOL NOVA ESPERANÇA DO SUDOESTE;7.926.510;b3S;I;2;;9;NOVA ESPERANCA DO SUDOESTE;PR;09/2016;12.014;0;0;0;0;0;0;0;0;80;240;638;960;235;2;0;2.156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;6;15;122;994;3.590;2.308;1.534;1.174;0;9.723;8;29;0;0;0;0;84;120;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO CECREB;67.087.569;b3S;I;2;;9;SAO PAULO;SP;09/2016;11.998;8;327;1.096;1.157;335;0;0;2.923;0;1.163;6.263;727;0;0;0;8.152;9;63;246;508;97;0;0;923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE VITÓRIA DA CONQUISTA LTDA. - SICOOB CREDCOOP;2.528.151;b3S;I;2;;9;VITORIA DA CONQUISTA;BA;09/2016;11.947;54;935;2.315;5.043;2.191;208;0;10.747;6;25;54;41;0;0;0;126;1;88;284;516;74;0;0;962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;95;1;0;0;0;0;111;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MINISTRO ANDREAZZA   CRESOL ANDREAZZA;10.514.648;b3S;I;2;;9;MINISTRO ANDREAZZA;RO;09/2016;11.706;0;0;0;0;0;0;0;0;102;323;727;1.232;81;0;0;2.466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;1;0;0;0;0;2;177;30;454;1.401;2.303;1.987;2.683;0;8.858;37;115;0;0;0;0;53;205;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88.325.113;b3S;I;2;;9;CANOAS;RS;09/2016;11.694;177;938;3.672;5.490;1.041;1;0;11.318;3;145;228;0;0;0;0;375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71.009.237;b3S;I;2;;9;GUAPE;MG;09/2016;11.566;0;1;3;5;0;0;0;9;6;300;337;381;35;0;0;1.059;0;62;175;209;10;0;0;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2.403;3.744;1.594;0;0;0;7.748;113;836;364;855;127;0;0;2.294;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71.336.432;b3S;I;2;;9;UBERABA;MG;09/2016;11.504;17;553;1.196;2.198;607;2;0;4.574;16;1.148;1.701;2.411;29;0;0;5.304;0;65;163;403;133;0;0;764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;771;69;0;0;0;0;862;0
COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI;58.022.195;b3S;I;2;;9;LENCOIS PAULISTA;SP;09/2016;11.432;226;1.900;5.029;4.233;0;0;0;11.389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;43;0
JSL ARRENDAMENTO MERCANTIL S.A.;1.852.137;n1;I;3;;19;BARUERI;SP;09/2016;11.427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;1.485;3.739;5.478;635;0;0;11.427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS MUNICÍPIOS DA REGIÃO METROPOLITANA DA GRANDE VITÓRIA/ES;1.235.921;b3S;I;2;;9;VITORIA;ES;09/2016;11.229;303;2.013;2.859;5.116;923;11;0;11.224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53.184.438;b3S;I;2;;9;JACAREI;SP;09/2016;11.222;0;1.054;3.491;5.196;1.214;222;0;11.176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;45;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO - UNIPRIME OESTE PAULISTA;74.220.948;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;09/2016;11.169;0;18;40;3;0;0;0;61;39;934;2.229;3.016;1.191;774;0;8.182;5;253;634;853;56;0;0;1.802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;955;110;44;0;0;0;1.124;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4.791.645;b3S;I;2;;9;SAO PAULO;SP;09/2016;11.141;0;0;0;0;0;0;0;0;0;1.004;2.683;5.056;2.383;14;0;11.141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DE ELEVADORES ATLAS;43.730.498;b3S;I;2;;9;SAO PAULO;SP;09/2016;11.133;40;1.042;3.626;6.061;340;0;0;11.109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;21;0;0;0;0;0;24;0
BANCO NEON S.A.;253.448;b1;I;2;;2;BELO HORIZONTE;MG;09/2016;11.107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;8.944;0;2.004;0;0;0;11.107;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREI ROGÉRIO - CRESOL FREI ROGÉRIO;6.890.201;b3S;I;2;;9;FREI ROGERIO;SC;09/2016;11.080;0;0;0;0;0;0;0;0;7;49;82;137;15;0;0;290;10;62;173;307;48;0;0;600;0;0;0;0;0;0;0;0;63;2;0;0;0;0;0;65;61;535;1.545;1.557;940;626;0;5.264;376;1.257;1.770;793;263;260;142;4.861;0
VALOR - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7.799.277;n1;I;2;;10;SAO PAULO;SP;09/2016;10.980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.086;3.697;3.164;32;0;0;0;10.980;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MINERACÃO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE;4.998.845;b3S;I;2;;9;ORIXIMINA;PA;09/2016;10.979;1;990;4.142;4.710;1.041;5;0;10.888;0;18;31;37;4;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS EM TRANSPORTES RODOVIÁRIOS DE FRANCISCO BELTRÃO E REGIÃO - RODOCRÉDITO;10.311.218;b3S;I;2;;9;FRANCISCO BELTRAO;PR;09/2016;10.947;0;0;0;0;0;0;0;0;100;923;1.903;1.528;154;0;0;4.609;63;385;894;1.111;84;0;0;2.537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;412;1.163;1.416;757;53;0;0;3.802;0
COOPERATIVA DE CRÉDITO MÚTUO E SERVIÇOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARANÁ;5.097.757;b3S;I;2;;9;CURITIBA;PR;09/2016;10.917;5;102;270;316;3;0;0;697;279;2.168;3.450;3.896;284;0;0;10.077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;67;68;6;0;0;0;143;0
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5.597.773;b3S;I;2;;9;NOVA BRASILANDIA;RO;09/2016;10.860;0;0;0;0;0;0;0;0;134;2.392;1.719;526;4;0;0;4.774;5;101;241;165;5;0;0;517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1.388;2.498;0;0;0;0;3.898;121;1.104;427;13;0;5;0;1.671;0
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49.204.605;b3S;I;2;;9;CAJATI;SP;09/2016;10.859;17;792;3.231;5.678;899;0;0;10.618;15;155;21;51;0;0;0;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO EXTREMO NORTE DO ESPÍRITO SANTO   CRESOL EXTREMO NORTE ES;7.642.803;b3S;I;2;;9;NOVA VENECIA;ES;09/2016;10.816;0;0;0;0;0;0;0;0;195;338;681;771;337;11;0;2.334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;2;0;0;0;0;2;61;107;644;1.533;1.506;1.711;2.698;0;8.200;79;29;4;12;1;0;96;221;0
COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR;2.245.493;b3S;I;2;;9;SALVADOR;BA;09/2016;10.815;74;521;1.354;2.215;1.215;724;0;6.103;194;641;1.353;1.365;93;0;0;3.645;12;92;194;186;0;0;0;484;0;0;0;0;0;0;0;0;33;205;27;0;0;0;0;266;0;0;0;0;0;0;0;0;6;166;144;0;0;0;0;316;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA;57.563.728;b3S;I;2;;9;SANTO ANDRE;SP;09/2016;10.805;4;766;3.100;5.361;746;0;0;9.977;13;112;315;318;43;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;28;0
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3.848.103;n1;I;1;;30;NATAL;RN;09/2016;10.796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;45;130;61;9;0;0;247;255;3.026;6.469;485;314;0;0;10.549;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10.262.276;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;09/2016;10.780;15;121;288;89;0;0;0;513;344;2.849;1.128;646;0;0;0;4.967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.593;1.380;817;0;0;0;3.790;132;992;386;0;0;0;0;1.510;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL - SICREDI POL RS;3.000.142;b3S;I;2;;9;PORTO ALEGRE;RS;09/2016;10.772;0;505;1.469;2.797;1.516;1.234;0;7.521;0;434;488;585;161;3;0;1.671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;946;214;0;0;0;0;1.170;0;0;0;0;0;0;0;0;12;298;78;19;0;0;1;409;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68.512.748;b3S;I;2;;9;ESMERALDAS;MG;09/2016;10.718;0;4;2;1;0;0;0;7;204;502;1.425;1.805;378;186;0;4.500;20;217;609;765;76;0;0;1.686;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0;7;1;718;1.287;806;96;0;0;2.908;126;1.424;52;8;0;0;0;1.610;0
ACCESSCRÉDITO - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A;13.058.743;n1;I;3;;10;MANAUS;AM;09/2016;10.691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.130;3.957;3.471;134;0;0;0;10.691;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4.715.685;b3S;I;2;;9;FLORIANOPOLIS;SC;09/2016;10.682;0;0;0;0;0;0;0;0;25;514;1.204;1.268;184;144;0;3.338;5;886;2.283;2.616;231;0;0;6.020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;829;482;7;0;0;0;1.324;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2.833.202;b3S;I;2;;9;VITORIA DA CONQUISTA;BA;09/2016;10.670;0;0;0;0;0;0;0;0;72;1.283;2.947;3.257;1.455;72;0;9.086;9;197;418;496;31;0;0;1.150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;262;137;0;0;0;0;434;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES UNIVERSIDADE FEDERAL DO ESPIRITO SANTO - CRED-UFES;27.302.181;b3S;I;2;;9;VITORIA;ES;09/2016;10.637;194;1.839;3.363;3.764;744;433;0;10.336;10;102;45;44;1;0;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;95;0;0;0;0;0;99;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7.215.632;b3S;I;2;;9;APIUNA;SC;09/2016;10.605;0;0;0;0;0;0;0;0;3;52;142;259;30;0;0;487;0;52;167;336;38;0;0;593;0;0;0;0;0;0;0;0;15;1;0;0;0;0;1;17;19;460;1.891;1.820;1.028;369;0;5.586;82;687;1.426;1.160;229;281;57;3.922;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1.288.797;b3S;I;2;;9;COTIA;SP;09/2016;10.542;0;863;3.458;6.135;37;0;0;10.493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;48;0;0;0;49;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS  DE NÍVEL SUPERIOR DA SAÚDE DE VITÓRIA LTDA. - UNICRED VITÓRIA;39.808.449;b3S;I;2;;9;VITORIA;ES;09/2016;10.521;0;0;0;0;0;0;0;0;36;1.341;2.542;2.671;396;45;0;7.032;6;392;889;958;60;0;0;2.305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;659;496;21;0;0;0;1.184;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TAKATA-PETRI;47.944.277;b3S;I;2;;9;JUNDIAI;SP;09/2016;10.488;0;2.029;5.219;3.228;12;0;0;10.488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COMIGO;1.062.439;b3S;I;2;;9;RIO VERDE;GO;09/2016;10.438;7;990;2.545;4.271;595;0;0;8.408;0;1.704;78;55;23;0;0;1.860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;115;0;0;0;0;171;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64.739.121;b3S;I;2;;9;SERTAOZINHO;SP;09/2016;10.387;0;0;0;0;0;0;0;0;40;1.301;2.030;3.350;597;88;0;7.407;12;215;543;1.442;536;2;0;2.750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;152;35;20;19;0;0;230;0
