Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;;6;BRASILIA;DF;06/2014;390.276.766;1.981.547;3.760.573;10.171.692;21.229.098;11.518.012;1.971.665;0;50.632.587;1.469.306;2.225.945;2.796.654;3.327.866;267.382;352;0;10.087.504;348.014;954.715;2.403.557;3.858.872;718.971;423;0;8.284.552;1.678.594;9.610.330;25.499.606;57.664.759;45.406.658;113.962.809;37.130.797;290.953.552;1.047.187;6.127.747;1.503.039;105.035;415;0;0;8.783.423;30.771;1.009.771;702.991;246.345;199.469;157.660;0;2.347.008;2.072.683;4.555.125;4.290.055;3.124.506;1.836.717;2.443.292;865.761;19.188.138;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71.698.674;b3S;I;2;;9;TAUBATE;SP;06/2014;13.149;0;17;40;21;0;0;0;78;34;1.240;2.758;2.512;540;311;1;7.396;24;541;1.337;1.187;31;0;0;3.120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;1.198;868;375;48;22;0;2.554;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26.359.745;b3S;I;2;;9;IGUATAMA;MG;06/2014;13.094;0;0;1;2;0;0;0;3;99;1.797;2.828;1.608;52;8;0;6.392;8;189;553;991;16;26;0;1.783;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;8;0;1.745;522;205;120;0;0;2.592;28;674;498;548;2;0;567;2.316;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7.946.451;b3S;I;2;;9;TANGARA;SC;06/2014;13.071;0;0;0;0;0;0;0;0;53;62;113;99;14;0;0;341;61;226;523;885;96;0;0;1.791;0;0;0;0;0;0;0;0;18;0;0;0;0;0;9;27;153;670;2.518;2.149;1.504;1.378;0;8.372;462;757;767;378;20;0;156;2.540;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREI ROGÉRIO - CRESOL FREI ROGÉRIO;6.890.201;b3S;I;2;;9;FREI ROGERIO;SC;06/2014;13.024;0;0;0;0;0;0;0;0;59;130;169;60;0;0;0;419;0;4;13;27;0;0;0;45;0;0;0;0;0;0;0;0;10;1;0;0;0;0;1;11;68;902;1.953;2.258;1.688;1.666;0;8.535;350;2.321;842;358;87;7;50;4.015;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-OESTE DE MINAS LTDA - SICOOB CREDICARMOMINAS;71.238.232;b3S;I;2;;9;CARMOPOLIS DE MINAS;MG;06/2014;13.004;0;0;0;0;0;0;0;0;13;333;863;1.010;35;0;0;2.254;8;434;1.205;1.848;103;0;0;3.599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;1.136;2.793;483;635;73;0;5.202;38;1.375;216;32;0;0;288;1.949;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE CRUZ ALTA LTDA;73.326.449;b3S;I;2;;9;CRUZ ALTA;RS;06/2014;13.001;0;0;0;0;0;0;0;0;81;1.291;2.319;2.384;759;342;0;7.176;10;262;668;878;138;0;0;1.957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1.095;1.223;1.081;326;87;0;3.868;0
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15.581.638;n1;I;2;;14;PORTO ALEGRE;RS;06/2014;12.953;113;1.684;3.749;4.166;823;0;0;10.535;69;1.087;1.218;43;1;0;0;2.418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA. DE JACUTINGA - CRESOL JACUTINGA;2.904.125;b3S;I;2;;9;JACUTINGA;RS;06/2014;12.938;0;0;0;0;0;0;0;0;54;300;589;463;25;0;0;1.431;0;32;95;201;37;0;0;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;106;1.009;2.558;2.405;1.571;1.516;0;9.164;46;459;826;453;45;29;120;1.977;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;06/2014;12.917;254;5.322;7.342;0;0;0;0;12.917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4.833.655;b3S;I;2;;9;SAO PAULO;SP;06/2014;12.881;214;2.260;5.547;4.213;0;0;0;12.234;5;141;275;153;0;0;0;575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;68;72;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48.718.183;b3S;I;2;;9;SAO PAULO;SP;06/2014;12.873;11;1.430;5.421;5.425;5;0;0;12.292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581;0;0;0;0;0;0;581;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53.846.242;b3S;I;2;;9;SUMARE;SP;06/2014;12.856;0;774;3.296;7.080;1.705;0;0;12.856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;06/2014;12.855;31;53;17;3;0;0;0;104;5;3.783;3.209;4.348;0;0;0;11.344;288;276;63;3;0;0;0;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;734;12;0;0;0;0;777;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO FRANCISCO DE SALES LTDA.- SICOOB CREDICOOPERTRIL;1.374.196;b3S;I;2;;9;SAO FRANCISCO DE SALES;MG;06/2014;12.832;0;1;5;2;0;0;0;8;0;146;399;638;2;0;0;1.186;0;113;323;551;33;0;0;1.020;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;4;32;2.752;2.568;1.827;0;0;0;7.180;32;2.001;820;242;0;0;340;3.434;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5.040.680;b3S;I;2;;9;RIO DE JANEIRO;RJ;06/2014;12.813;0;706;2.952;5.622;1.147;0;0;10.428;0;172;663;1.235;314;0;0;2.385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63.229.629;b3S;I;2;;9;SERRINHA;BA;06/2014;12.777;0;0;0;0;0;0;0;0;259;1.713;2.955;2.414;6;0;0;7.348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;37;61;18;3;0;128;197;1.895;2.286;607;21;20;274;5.301;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5.494.591;b3S;I;2;;9;ALFREDO WAGNER;SC;06/2014;12.750;0;0;0;0;0;0;0;0;39;156;329;294;41;11;0;870;1;7;20;56;20;0;0;104;0;0;0;0;0;0;0;0;7;6;0;0;0;0;10;23;40;576;2.592;2.061;1.398;1.480;0;8.147;259;1.166;1.362;592;75;95;58;3.606;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RHODIA PAULINIA;46.058.731;b3S;I;2;;9;PAULINIA;SP;06/2014;12.730;0;1.121;4.123;7.005;344;0;0;12.594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;128;0;0;0;0;137;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS DE CHAPECÓ - CRESOL ÁGUAS DE CHAPECÓ;7.514.202;b3S;I;2;;9;AGUAS DE CHAPECO;SC;06/2014;12.684;0;0;0;0;0;0;0;0;107;457;1.382;1.392;308;105;0;3.751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;0;0;0;28;43;48;1.582;2.062;2.086;1.357;1.322;0;8.458;17;243;30;4;4;4;130;433;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP;2.285.107;b3S;I;2;;9;CAMPINAS;SP;06/2014;12.664;59;1.210;2.960;5.787;2.179;14;0;12.209;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445;9;0;0;0;0;0;454;0
SICOOB CREDINOVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE NOVA SERRANA LTDA.;1.667.766;b3S;I;2;;9;NOVA SERRANA;MG;06/2014;12.661;0;0;0;0;0;0;0;0;12;548;2.516;1.217;151;0;0;4.444;0;148;334;348;7;0;0;836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;5.232;836;690;0;0;452;7.381;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IVAIPORA - CRESOL IVAIPORA;5.231.945;b3S;I;2;;9;IVAIPORA;PR;06/2014;12.646;0;0;0;0;0;0;0;0;82;131;410;572;113;23;0;1.329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;2;10;159;1.827;5.105;1.997;1.176;767;0;11.031;56;95;6;13;6;0;100;275;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA LÚCIA - CRESOL SANTA LÚCIA;7.268.499;b3S;I;2;;9;SANTA LUCIA;PR;06/2014;12.618;0;0;0;0;0;0;0;0;32;208;392;357;14;0;0;1.003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;2;16;74;3.663;5.304;1.153;659;589;0;11.443;36;58;0;0;0;0;62;155;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42.887.133;b3S;I;2;;9;BOM SUCESSO;MG;06/2014;12.575;4;236;628;1.104;261;2;0;2.236;39;568;854;1.124;18;0;0;2.604;12;319;846;1.484;204;0;0;2.865;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;8;810;2.221;144;88;44;0;3.315;35;791;153;16;0;0;559;1.553;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86.476.199;b3S;I;2;;9;SAO VICENTE DE MINAS;MG;06/2014;12.562;0;0;0;0;0;0;0;0;0;8;12;11;0;0;0;31;0;17;44;75;11;0;0;148;0;0;0;0;0;0;0;0;15;5;0;0;0;0;0;20;48;1.392;3.478;1.716;2;0;0;6.636;128;2.674;1.332;1.182;125;6;280;5.727;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESOL SANTO ANTONIO DO SUDOESTE;4.649.750;b3S;I;2;;9;SANTO ANTONIO DO SUDOESTE;PR;06/2014;12.496;0;0;0;0;0;0;0;0;41;343;759;944;180;5;0;2.272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;5;17;11;2.033;2.202;2.228;1.684;1.839;0;9.997;14;94;16;0;0;0;85;210;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALTO DO LONTRA - CRESOL SALTO DO LONTRA;5.135.542;b3S;I;2;;9;SALTO DO LONTRA;PR;06/2014;12.495;0;0;0;0;0;0;0;0;40;516;1.245;1.556;295;43;0;3.695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;0;0;3;16;21;1.858;2.360;1.893;1.132;1.366;0;8.630;13;42;0;0;0;0;99;154;0
COOPERATIVA DE CRÉDITO RURAL DE CACOAL LTDA;3.612.764;b3S;I;2;;9;CACOAL;RO;06/2014;12.460;0;0;0;0;0;0;0;0;7;1.046;1.441;190;20;0;0;2.704;0;36;95;56;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;8.891;490;0;0;0;0;9.569;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4.572.960;b3S;I;2;;9;FLORIANOPOLIS;SC;06/2014;12.412;28;1.059;2.511;4.754;2.260;330;0;10.943;38;224;609;161;22;8;0;1.061;7;15;44;88;18;0;0;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;17;2;0;0;0;208;237;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE BAGE LTDA;2.463.485;b3S;I;2;;9;BAGE;RS;06/2014;12.385;0;0;0;0;0;0;0;0;15;1.060;2.618;3.678;1.284;844;0;9.499;5;288;752;1.081;129;5;0;2.261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;328;232;52;12;0;0;625;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ZEMA LTDA.;71.378.426;b3S;I;2;;9;ARAXA;MG;06/2014;12.377;0;1;0;0;0;0;0;2;17;1.317;2.758;2.161;319;1;0;6.573;8;457;1.309;2.851;934;8;0;5.567;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;4;0;0;0;0;0;0;0;0;0;8;0;0;0;0;223;231;0
COOPERATIVA DE CRÉDITO DOS MICROS E PEQUENOS EMPRESÁRIOS DO VALE DO ITAJAÍ - CONCREDI;2.781.986;b3S;I;2;;9;BLUMENAU;SC;06/2014;12.355;0;21;44;25;0;0;0;89;104;1.167;2.718;2.782;42;0;0;6.812;30;542;1.431;1.633;131;0;0;3.768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;526;843;290;14;0;0;1.686;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARACIABA-CRESOL GUARACIABA;5.400.634;b3S;I;2;;9;GUARACIABA;SC;06/2014;12.220;0;0;0;0;0;0;0;0;84;360;827;874;201;17;0;2.363;0;27;82;182;29;0;0;322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;729;2.084;1.913;1.379;1.345;0;7.551;124;238;734;710;133;39;6;1.985;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA IZABEL DO OESTE - CRESOL SANTA IZABEL DO OESTE;5.276.770;b3S;I;2;;9;SANTA IZABEL DO OESTE;PR;06/2014;12.193;0;0;0;0;0;0;0;0;46;515;875;868;207;82;0;2.593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;5;33;1.525;2.134;2.176;1.624;1.878;0;9.369;4;127;5;0;0;0;90;226;0
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2.448.839;b3S;I;2;;9;RIO RUFINO;SC;06/2014;12.168;0;34;12;20;0;0;0;66;174;971;1.046;875;202;0;0;3.268;17;165;392;799;141;0;0;1.513;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3;63;1.458;1.942;1.595;654;50;0;5.762;60;1.164;105;102;2;0;123;1.556;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88.325.113;b3S;I;2;;9;CANOAS;RS;06/2014;12.148;77;907;3.554;5.699;1.426;1;0;11.665;2;177;304;0;0;0;0;483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E PROFISSIONAIS LIBERAIS DA REGIÃO DA FRONTEIRA LTDA - UNICRED REGIÃO DA FRONTEIRA;1.705.236;b3S;I;2;;9;SANTANA DO LIVRAMENTO;RS;06/2014;12.101;0;0;0;0;0;0;0;0;62;1.219;2.740;3.513;987;559;0;9.080;14;286;782;933;24;0;0;2.039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;717;252;0;0;0;0;981;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO MIGUEL DO IGUAÇU - CRESOL SÃO MIGUEL DO IGUAÇU;11.969.853;b3S;I;2;;9;SAO MIGUEL DO IGUACU;PR;06/2014;12.093;0;0;0;0;0;0;0;0;202;434;879;1.299;413;4;0;3.230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;1;9;288;1.801;2.436;1.960;1.362;718;0;8.564;46;144;6;0;0;0;94;290;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2.766.672;b3S;I;2;;9;SAO JOAQUIM;SC;06/2014;12.074;0;0;0;0;0;0;0;0;103;258;398;213;27;0;0;999;0;36;101;268;57;0;0;463;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;99;530;1.901;2.521;1.809;1.486;0;8.346;102;647;730;561;184;0;37;2.261;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4.484.490;b3S;I;2;;9;BIRIGUI;SP;06/2014;12.057;0;52;142;191;28;0;0;414;62;993;2.268;2.742;125;0;0;6.189;0;174;493;836;96;0;0;1.599;0;0;0;0;0;0;0;0;125;1.213;0;0;0;0;0;1.339;0;0;0;0;0;0;0;0;244;1.941;259;0;0;0;72;2.516;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2.179.673;b3S;I;2;;9;OURINHOS;SP;06/2014;12.016;0;9;35;78;15;0;0;137;7;856;1.762;2.997;1.414;447;0;7.483;4;404;1.110;1.763;205;0;0;3.488;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;29;392;37;0;0;0;450;908;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DO VALE DAS ANTAS LTDA;94.243.839;b3S;I;2;;9;CASCA;RS;06/2014;11.868;0;0;0;0;0;0;0;0;108;1.013;2.623;4.133;1.578;771;0;10.226;1;80;210;389;130;98;0;908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;578;125;0;30;0;0;734;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1.201.006;b3S;I;2;;9;CAPANEMA;PR;06/2014;11.817;0;0;0;0;0;0;0;0;23;276;862;863;181;0;0;2.205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;2;9;14;2.168;3.142;1.696;1.248;1.281;0;9.549;5;7;0;0;0;0;42;54;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3.639.902;b3S;I;2;;9;VITORIA;ES;06/2014;11.805;100;1.289;2.468;2.502;371;601;0;7.332;5;27;14;1;0;0;0;47;0;53;130;276;130;0;0;588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;455;3.315;0;0;0;0;3.838;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DA REGIÃO METROPOLITANA DE BELÉM LTDA - SICOOB COOESA;83.836.114;b3S;I;2;;9;BELEM;PA;06/2014;11.743;20;455;1.887;3.969;1.815;646;0;8.792;58;342;1.000;1.223;212;0;0;2.835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;10;8;0;0;91;115;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74.026.998;b3S;I;2;;9;SALVADOR;BA;06/2014;11.723;167;1.790;6.173;3.050;0;0;0;11.180;1;39;257;192;0;0;0;489;0;1;3;8;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;42;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOA VENTURA DE SÃO ROQUE - CRESOL BOA VENTURA DE SÃO ROQUE;6.115.743;b3S;I;2;;9;BOA VENTURA DE SAO ROQUE;PR;06/2014;11.689;0;0;0;0;0;0;0;0;24;220;277;419;150;262;0;1.352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;7;0;0;0;0;11;31;116;2.376;3.094;1.813;1.238;1.578;0;10.216;5;21;0;0;0;0;64;90;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7.412.987;b3S;I;2;;9;PINHALZINHO;SC;06/2014;11.636;0;0;0;0;0;0;0;0;20;105;276;367;132;2;0;902;8;184;457;626;65;0;0;1.339;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;7;18;767;1.437;2.133;1.508;1.481;0;7.344;109;404;590;574;208;143;17;2.044;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6.174.009;b3S;I;2;;9;APUCARANA;PR;06/2014;11.616;7;225;533;998;459;126;0;2.349;23;658;1.775;2.225;10;0;0;4.690;8;160;397;375;11;0;0;951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;189;452;192;0;0;1.024;54;1.113;304;350;0;0;782;2.602;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE OSASCO E REGIÃO - CREDMETAL;3.535.065;b3S;I;2;;9;OSASCO;SP;06/2014;11.586;159;1.884;4.485;4.428;4;0;0;10.959;20;89;246;185;0;0;0;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;42;20;0;0;12;87;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8.253.539;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;06/2014;11.586;0;0;0;0;0;0;0;0;147;1.156;2.757;1.764;405;1;0;6.231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;199;707;1.212;994;1.080;0;4.244;81;160;447;0;0;0;423;1.111;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5.410.056;b3S;I;2;;9;JAGUARUNA;SC;06/2014;11.581;0;0;0;0;0;0;0;0;3;75;211;283;80;4;0;656;20;203;492;754;90;0;0;1.559;0;0;0;0;0;0;0;0;17;5;0;0;0;0;4;27;24;556;1.196;1.311;884;834;0;4.805;295;1.424;1.540;963;120;90;103;4.534;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MÉDIO SUL BAIANO LTDA. - SICOOB COSTA DO DESCOBRIMENTO;1.205.736;b3S;I;2;;9;ITAMARAJU;BA;06/2014;11.569;2;45;125;159;38;0;0;369;682;1.953;1.253;404;29;0;0;4.321;35;150;439;596;29;0;0;1.249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;852;0;0;0;0;948;418;2.678;296;266;10;0;1.013;4.681;0
